==79409== NVPROF is profiling process 79409, command: ./lassen-executable/hotspot_11 8192 2 2 ../../data/hotspot/temp_8192 ../../data/hotspot/power_8192 output.out
==79409== WG size of kernel = 16 X 16
alloc FilesavingTemp
Number of allocated Data = 1
in api range: 0x200060000000 0x200070000000
alloc FilesavingPower
Number of allocated Data = 2
in api range: 0x200070000000 0x200080000000
pyramidHeight: 2
gridSize: [8192, 8192]
border:[2, 2]
blockGrid:[683, 683]
targetBlock:[12, 12]
Number of allocated Data = 3
in api range: 0x200080000000 0x200090000000
Start computing the transient temperature
Ending simulation
removing 0 1
Profiling application: ./lassen-executable/hotspot_11 8192 2 2 ../../data/hotspot/temp_8192 ../../data/hotspot/power_8192 output.out
==79409== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*           Device   Context    Stream        Unified Memory  Virtual Address  Name
59.3827s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085480000  [Unified Memory CPU page faults]
59.4540s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085500000  [Unified Memory Memcpy DtoH]
59.4540s  16.544us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x200085510000  [Unified Memory Memcpy DtoH]
59.4557s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085500000  [Unified Memory CPU page faults]
59.5997s  3.5520us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085600000  [Unified Memory Memcpy DtoH]
59.6015s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085600000  [Unified Memory CPU page faults]
59.6089s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085610000  [Unified Memory Memcpy DtoH]
59.6106s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085610000  [Unified Memory CPU page faults]
59.6181s  3.6480us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085620000  [Unified Memory Memcpy DtoH]
59.6181s  3.5520us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085630000  [Unified Memory Memcpy DtoH]
59.6198s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085620000  [Unified Memory CPU page faults]
59.6364s  3.3920us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085640000  [Unified Memory Memcpy DtoH]
59.6364s  5.2160us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x200085650000  [Unified Memory Memcpy DtoH]
59.6381s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085640000  [Unified Memory CPU page faults]
59.6729s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085680000  [Unified Memory Memcpy DtoH]
59.6729s  8.9920us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x200085690000  [Unified Memory Memcpy DtoH]
59.6746s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085680000  [Unified Memory CPU page faults]
59.7458s  3.7120us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085700000  [Unified Memory Memcpy DtoH]
59.7458s  16.608us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x200085710000  [Unified Memory Memcpy DtoH]
59.7475s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085700000  [Unified Memory CPU page faults]
59.8915s  3.8720us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085800000  [Unified Memory Memcpy DtoH]
59.8933s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085800000  [Unified Memory CPU page faults]
59.9007s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085810000  [Unified Memory Memcpy DtoH]
59.9025s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085810000  [Unified Memory CPU page faults]
59.9099s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085820000  [Unified Memory Memcpy DtoH]
59.9099s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085830000  [Unified Memory Memcpy DtoH]
59.9116s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085820000  [Unified Memory CPU page faults]
59.9282s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085840000  [Unified Memory Memcpy DtoH]
59.9282s  6.0480us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x200085850000  [Unified Memory Memcpy DtoH]
59.9299s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085840000  [Unified Memory CPU page faults]
59.9647s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085880000  [Unified Memory Memcpy DtoH]
59.9647s  9.0880us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x200085890000  [Unified Memory Memcpy DtoH]
59.9664s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085880000  [Unified Memory CPU page faults]
60.0377s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085900000  [Unified Memory Memcpy DtoH]
60.0377s  16.960us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x200085910000  [Unified Memory Memcpy DtoH]
60.0394s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085900000  [Unified Memory CPU page faults]
60.1836s  3.9040us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085a00000  [Unified Memory Memcpy DtoH]
60.1853s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085a00000  [Unified Memory CPU page faults]
60.1927s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085a10000  [Unified Memory Memcpy DtoH]
60.1945s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085a10000  [Unified Memory CPU page faults]
60.2019s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085a20000  [Unified Memory Memcpy DtoH]
60.2019s  3.6480us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085a30000  [Unified Memory Memcpy DtoH]
60.2037s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085a20000  [Unified Memory CPU page faults]
60.2202s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085a40000  [Unified Memory Memcpy DtoH]
60.2202s  5.4080us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x200085a50000  [Unified Memory Memcpy DtoH]
60.2220s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085a40000  [Unified Memory CPU page faults]
60.2567s  3.3920us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085a80000  [Unified Memory Memcpy DtoH]
60.2567s  9.3120us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x200085a90000  [Unified Memory Memcpy DtoH]
60.2585s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085a80000  [Unified Memory CPU page faults]
60.3296s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085b00000  [Unified Memory Memcpy DtoH]
60.3297s  16.544us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x200085b10000  [Unified Memory Memcpy DtoH]
60.3314s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085b00000  [Unified Memory CPU page faults]
60.4756s  3.8400us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085c00000  [Unified Memory Memcpy DtoH]
60.4773s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085c00000  [Unified Memory CPU page faults]
60.4847s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085c10000  [Unified Memory Memcpy DtoH]
60.4865s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085c10000  [Unified Memory CPU page faults]
60.4939s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085c20000  [Unified Memory Memcpy DtoH]
60.4939s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085c30000  [Unified Memory Memcpy DtoH]
60.4957s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085c20000  [Unified Memory CPU page faults]
60.5122s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085c40000  [Unified Memory Memcpy DtoH]
60.5122s  5.5360us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x200085c50000  [Unified Memory Memcpy DtoH]
60.5140s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085c40000  [Unified Memory CPU page faults]
60.5487s  3.6480us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085c80000  [Unified Memory Memcpy DtoH]
60.5487s  8.9920us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x200085c90000  [Unified Memory Memcpy DtoH]
60.5505s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085c80000  [Unified Memory CPU page faults]
60.6217s  3.4240us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085d00000  [Unified Memory Memcpy DtoH]
60.6217s  16.704us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x200085d10000  [Unified Memory Memcpy DtoH]
60.6234s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085d00000  [Unified Memory CPU page faults]
60.7680s  3.8720us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085e00000  [Unified Memory Memcpy DtoH]
60.7697s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085e00000  [Unified Memory CPU page faults]
60.7771s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085e10000  [Unified Memory Memcpy DtoH]
60.7789s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085e10000  [Unified Memory CPU page faults]
60.7863s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085e20000  [Unified Memory Memcpy DtoH]
60.7863s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085e30000  [Unified Memory Memcpy DtoH]
60.7881s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085e20000  [Unified Memory CPU page faults]
60.8046s  3.7440us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085e40000  [Unified Memory Memcpy DtoH]
60.8046s  5.2480us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x200085e50000  [Unified Memory Memcpy DtoH]
60.8064s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085e40000  [Unified Memory CPU page faults]
60.8411s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085e80000  [Unified Memory Memcpy DtoH]
60.8411s  9.0560us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x200085e90000  [Unified Memory Memcpy DtoH]
60.8429s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085e80000  [Unified Memory CPU page faults]
60.9140s  3.6480us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200085f00000  [Unified Memory Memcpy DtoH]
60.9140s  16.608us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x200085f10000  [Unified Memory Memcpy DtoH]
60.9158s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200085f00000  [Unified Memory CPU page faults]
61.0605s  3.5200us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086000000  [Unified Memory Memcpy DtoH]
61.0623s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086000000  [Unified Memory CPU page faults]
61.0696s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086010000  [Unified Memory Memcpy DtoH]
61.0714s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086010000  [Unified Memory CPU page faults]
61.0788s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086020000  [Unified Memory Memcpy DtoH]
61.0788s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086030000  [Unified Memory Memcpy DtoH]
61.0806s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086020000  [Unified Memory CPU page faults]
61.0972s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086040000  [Unified Memory Memcpy DtoH]
61.0972s  5.9840us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x200086050000  [Unified Memory Memcpy DtoH]
61.0990s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086040000  [Unified Memory CPU page faults]
61.1337s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086080000  [Unified Memory Memcpy DtoH]
61.1337s  8.9920us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x200086090000  [Unified Memory Memcpy DtoH]
61.1355s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086080000  [Unified Memory CPU page faults]
61.2067s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086100000  [Unified Memory Memcpy DtoH]
61.2067s  16.608us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x200086110000  [Unified Memory Memcpy DtoH]
61.2084s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086100000  [Unified Memory CPU page faults]
61.3526s  3.8720us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086200000  [Unified Memory Memcpy DtoH]
61.3543s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086200000  [Unified Memory CPU page faults]
61.3617s  3.4880us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086210000  [Unified Memory Memcpy DtoH]
61.3635s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086210000  [Unified Memory CPU page faults]
61.3709s  3.7120us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086220000  [Unified Memory Memcpy DtoH]
61.3709s  3.6800us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086230000  [Unified Memory Memcpy DtoH]
61.3727s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086220000  [Unified Memory CPU page faults]
61.3892s  3.4880us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086240000  [Unified Memory Memcpy DtoH]
61.3892s  5.2800us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x200086250000  [Unified Memory Memcpy DtoH]
61.3910s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086240000  [Unified Memory CPU page faults]
61.4257s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086280000  [Unified Memory Memcpy DtoH]
61.4257s  9.4080us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x200086290000  [Unified Memory Memcpy DtoH]
61.4274s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086280000  [Unified Memory CPU page faults]
61.4985s  3.2640us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086300000  [Unified Memory Memcpy DtoH]
61.4985s  16.736us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x200086310000  [Unified Memory Memcpy DtoH]
61.5003s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086300000  [Unified Memory CPU page faults]
61.6442s  3.5520us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086400000  [Unified Memory Memcpy DtoH]
61.6460s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086400000  [Unified Memory CPU page faults]
61.6535s  3.5840us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086410000  [Unified Memory Memcpy DtoH]
61.6553s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086410000  [Unified Memory CPU page faults]
61.6627s  3.8400us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086420000  [Unified Memory Memcpy DtoH]
61.6627s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086430000  [Unified Memory Memcpy DtoH]
61.6645s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086420000  [Unified Memory CPU page faults]
61.6810s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086440000  [Unified Memory Memcpy DtoH]
61.6810s  5.4720us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x200086450000  [Unified Memory Memcpy DtoH]
61.6828s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086440000  [Unified Memory CPU page faults]
61.7175s  3.4240us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086480000  [Unified Memory Memcpy DtoH]
61.7175s  8.9920us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x200086490000  [Unified Memory Memcpy DtoH]
61.7193s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086480000  [Unified Memory CPU page faults]
61.7904s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086500000  [Unified Memory Memcpy DtoH]
61.7904s  16.608us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x200086510000  [Unified Memory Memcpy DtoH]
61.7922s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086500000  [Unified Memory CPU page faults]
61.9362s  3.5520us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086600000  [Unified Memory Memcpy DtoH]
61.9380s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086600000  [Unified Memory CPU page faults]
61.9453s  3.4560us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086610000  [Unified Memory Memcpy DtoH]
61.9471s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086610000  [Unified Memory CPU page faults]
61.9545s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086620000  [Unified Memory Memcpy DtoH]
61.9545s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086630000  [Unified Memory Memcpy DtoH]
61.9563s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086620000  [Unified Memory CPU page faults]
61.9728s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086640000  [Unified Memory Memcpy DtoH]
61.9728s  5.2480us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x200086650000  [Unified Memory Memcpy DtoH]
61.9746s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086640000  [Unified Memory CPU page faults]
62.0093s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086680000  [Unified Memory Memcpy DtoH]
62.0093s  8.9920us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x200086690000  [Unified Memory Memcpy DtoH]
62.0111s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086680000  [Unified Memory CPU page faults]
62.0831s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086700000  [Unified Memory Memcpy DtoH]
62.0831s  17.472us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x200086710000  [Unified Memory Memcpy DtoH]
62.0849s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086700000  [Unified Memory CPU page faults]
62.2290s  3.9360us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086800000  [Unified Memory Memcpy DtoH]
62.2308s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086800000  [Unified Memory CPU page faults]
62.2393s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086810000  [Unified Memory Memcpy DtoH]
62.2411s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086810000  [Unified Memory CPU page faults]
62.2484s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086820000  [Unified Memory Memcpy DtoH]
62.2484s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086830000  [Unified Memory Memcpy DtoH]
62.2502s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086820000  [Unified Memory CPU page faults]
62.2667s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086840000  [Unified Memory Memcpy DtoH]
62.2667s  6.3360us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x200086850000  [Unified Memory Memcpy DtoH]
62.2685s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086840000  [Unified Memory CPU page faults]
62.3035s  3.5520us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086880000  [Unified Memory Memcpy DtoH]
62.3035s  9.5360us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x200086890000  [Unified Memory Memcpy DtoH]
62.3053s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086880000  [Unified Memory CPU page faults]
62.3764s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086900000  [Unified Memory Memcpy DtoH]
62.3764s  23.968us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x200086910000  [Unified Memory Memcpy DtoH]
62.3781s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086900000  [Unified Memory CPU page faults]
62.5220s  3.5520us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086a00000  [Unified Memory Memcpy DtoH]
62.5238s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086a00000  [Unified Memory CPU page faults]
62.5311s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086a10000  [Unified Memory Memcpy DtoH]
62.5329s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086a10000  [Unified Memory CPU page faults]
62.5403s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086a20000  [Unified Memory Memcpy DtoH]
62.5403s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086a30000  [Unified Memory Memcpy DtoH]
62.5421s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086a20000  [Unified Memory CPU page faults]
62.5585s  3.5840us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086a40000  [Unified Memory Memcpy DtoH]
62.5585s  5.3760us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x200086a50000  [Unified Memory Memcpy DtoH]
62.5603s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086a40000  [Unified Memory CPU page faults]
62.5950s  3.7120us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086a80000  [Unified Memory Memcpy DtoH]
62.5950s  9.4720us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x200086a90000  [Unified Memory Memcpy DtoH]
62.5968s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086a80000  [Unified Memory CPU page faults]
62.6678s  3.5840us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086b00000  [Unified Memory Memcpy DtoH]
62.6678s  17.216us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x200086b10000  [Unified Memory Memcpy DtoH]
62.6696s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086b00000  [Unified Memory CPU page faults]
62.8134s  3.9360us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086c00000  [Unified Memory Memcpy DtoH]
62.8152s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086c00000  [Unified Memory CPU page faults]
62.8227s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086c10000  [Unified Memory Memcpy DtoH]
62.8246s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086c10000  [Unified Memory CPU page faults]
62.8319s  3.2960us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086c20000  [Unified Memory Memcpy DtoH]
62.8319s  3.3600us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086c30000  [Unified Memory Memcpy DtoH]
62.8337s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086c20000  [Unified Memory CPU page faults]
62.8501s  3.6480us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086c40000  [Unified Memory Memcpy DtoH]
62.8502s  5.3120us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x200086c50000  [Unified Memory Memcpy DtoH]
62.8520s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086c40000  [Unified Memory CPU page faults]
62.8866s  3.5840us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086c80000  [Unified Memory Memcpy DtoH]
62.8866s  9.1200us                    -               -         -         -         -  Tesla V100-SXM2         -         -          448.000000KB   0x200086c90000  [Unified Memory Memcpy DtoH]
62.8884s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086c80000  [Unified Memory CPU page faults]
62.9594s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086d00000  [Unified Memory Memcpy DtoH]
62.9594s  16.736us                    -               -         -         -         -  Tesla V100-SXM2         -         -          960.000000KB   0x200086d10000  [Unified Memory Memcpy DtoH]
62.9613s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086d00000  [Unified Memory CPU page faults]
63.1052s  3.5840us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086e00000  [Unified Memory Memcpy DtoH]
63.1070s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086e00000  [Unified Memory CPU page faults]
63.1143s  3.5200us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086e10000  [Unified Memory Memcpy DtoH]
63.1162s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086e10000  [Unified Memory CPU page faults]
63.1235s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086e20000  [Unified Memory Memcpy DtoH]
63.1235s  3.3280us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086e30000  [Unified Memory Memcpy DtoH]
63.1254s         -                    -               -         -         -         -                -         -         -         PC 0x10003da0   0x200086e20000  [Unified Memory CPU page faults]
63.1418s  3.7440us                    -               -         -         -         -  Tesla V100-SXM2         -         -           64.000000KB   0x200086e40000  [Unified Memory Memcpy DtoH]
63.1418s  5.2160us                    -               -         -         -         -  Tesla V100-SXM2         -         -          192.000000KB   0x200086e50000  [Unified Memory Memcpy DtoH]
