Executed Ipc Elapsed,Issued Warp Per Scheduler,Avg. Executed Instructions Per Scheduler,Block Size,Registers Per Thread,Threads,Waves Per SM,Block Limit Registers,Block Limit Warps,CPUPageFault,GPUPagePault,HtoD,DtoH,Costs,label,predicted label,Predicted cost,Predicted cost differential
0.62,0.25,1916.77,192,20,97152,0.63,14,10,33,337,4608,0,"0.007602489795918366, 0.007268061224489794, 0.007314612244897962, 0.006917571428571429, 0.007268775510204083, 0.007767612244897962, 0.007309653061224489",6,6,0.007309653061224489,0.0
0.63,0.24,1883.41,192,20,97152,0.63,14,10,3,674,384,0,"0.006164489795918367, 0.0064877551020408155, 0.006434897959183675, 0.00882269387755102, 0.006283877551020408, 0.010744040816326532, 0.006511020408163264",4,5,0.010744040816326532,0.004460163265306124
0.63,0.24,1883.41,192,20,97152,0.63,14,10,10,51,1664,0,"0.007382387755102041, 0.007310081632653061, 0.007114408163265304, 0.007159102040816327, 0.0073354693877551004, 0.007824081632653064, 0.007323244897959184",4,5,0.007824081632653064,0.0004886122448979633
0.63,0.24,1883.41,192,20,97152,0.63,14,10,33,337,4608,0,"0.007602489795918366, 0.007268061224489794, 0.007314612244897962, 0.006917571428571429, 0.007268775510204083, 0.007767612244897962, 0.007309653061224489",6,6,0.007309653061224489,0.0
0.62,0.24,1838.96,192,20,97152,0.63,14,10,3,674,384,0,"0.006164489795918367, 0.0064877551020408155, 0.006434897959183675, 0.00882269387755102, 0.006283877551020408, 0.010744040816326532, 0.006511020408163264",4,5,0.010744040816326532,0.004460163265306124
0.62,0.24,1838.96,192,20,97152,0.63,14,10,10,51,1664,0,"0.007382387755102041, 0.007310081632653061, 0.007114408163265304, 0.007159102040816327, 0.0073354693877551004, 0.007824081632653064, 0.007323244897959184",4,5,0.007824081632653064,0.0004886122448979633
0.62,0.24,1838.96,192,20,97152,0.63,14,10,33,337,4608,0,"0.007602489795918366, 0.007268061224489794, 0.007314612244897962, 0.006917571428571429, 0.007268775510204083, 0.007767612244897962, 0.007309653061224489",6,6,0.007309653061224489,0.0
0.6,0.24,1823.19,192,20,97152,0.63,14,10,3,674,384,0,"0.006164489795918367, 0.0064877551020408155, 0.006434897959183675, 0.00882269387755102, 0.006283877551020408, 0.010744040816326532, 0.006511020408163264",4,5,0.010744040816326532,0.004460163265306124
0.6,0.24,1823.19,192,20,97152,0.63,14,10,10,51,1664,0,"0.007382387755102041, 0.007310081632653061, 0.007114408163265304, 0.007159102040816327, 0.0073354693877551004, 0.007824081632653064, 0.007323244897959184",4,5,0.007824081632653064,0.0004886122448979633
0.6,0.24,1823.19,192,20,97152,0.63,14,10,33,337,4608,0,"0.007602489795918366, 0.007268061224489794, 0.007314612244897962, 0.006917571428571429, 0.007268775510204083, 0.007767612244897962, 0.007309653061224489",6,6,0.007309653061224489,0.0
0.61,0.24,1794.33,192,20,97152,0.63,14,10,3,674,384,0,"0.006164489795918367, 0.0064877551020408155, 0.006434897959183675, 0.00882269387755102, 0.006283877551020408, 0.010744040816326532, 0.006511020408163264",4,5,0.010744040816326532,0.004460163265306124
0.61,0.24,1794.33,192,20,97152,0.63,14,10,10,51,1664,0,"0.007382387755102041, 0.007310081632653061, 0.007114408163265304, 0.007159102040816327, 0.0073354693877551004, 0.007824081632653064, 0.007323244897959184",4,5,0.007824081632653064,0.0004886122448979633
0.61,0.24,1794.33,192,20,97152,0.63,14,10,33,337,4608,0,"0.007602489795918366, 0.007268061224489794, 0.007314612244897962, 0.006917571428571429, 0.007268775510204083, 0.007767612244897962, 0.007309653061224489",6,6,0.007309653061224489,0.0
0.97,0.32,4290.3,192,20,193536,1.26,14,10,5,636,1024,0,"0.011043408163265305, 0.011367571428571432, 0.011308326530612244, 0.011535714285714288, 0.011062714285714289, 0.017160163265306123, 0.01139887755102041",4,1,0.011367571428571432,0.0003048571428571432
0.97,0.32,4290.3,192,20,193536,1.26,14,10,21,379,3072,0,"0.011996632653061227, 0.012029000000000003, 0.012068081632653061, 0.012062551020408164, 0.012170897959183675, 0.012454979591836737, 0.012094632653061228",6,6,0.012094632653061228,0.0
0.97,0.32,4290.3,192,20,193536,1.26,14,10,58,151,9088,0,"0.012289204081632655, 0.011982061224489799, 0.012105653061224492, 0.01200436734693878, 0.012046428571428578, 0.012455857142857142, 0.011993204081632654",3,5,0.012455857142857142,0.00045148979591836183
1.29,0.37,25264.17,192,58,193536,2.52,5,10,5,636,1024,0,"0.0719424081632653, 0.07191342857142856, 0.07214720408163264, 0.0722457142857143, 0.07253681632653061, 0.0723198367346939, 0.07236114285714286",3,0,0.0719424081632653,-0.00030330612244899857
1.29,0.37,25264.17,192,58,193536,2.52,5,10,21,379,3072,0,"0.06825520408163266, 0.0691322244897959, 0.06910532653061224, 0.07364026530612246, 0.06894822448979594, 0.08719489795918367, 0.06919040816326531",1,1,0.0691322244897959,0.0
1.29,0.37,25264.17,192,58,193536,2.52,5,10,58,151,9088,0,"0.053942265306122436, 0.05443783673469388, 0.05436908163265307, 0.07521318367346942, 0.0543996530612245, 0.15860720408163267, 0.05449732653061226",2,2,0.05436908163265307,0.0
0.22,0.08,1493.1,192,22,193536,1.26,14,10,5,636,1024,0,"0.020374816326530612, 0.02020591836734694, 0.020195591836734698, 0.020239530612244892, 0.020234489795918367, 0.020223795918367343, 0.020198102040816325",1,1,0.02020591836734694,0.0
0.22,0.08,1493.1,192,22,193536,1.26,14,10,21,379,3072,0,"0.020360816326530612, 0.020180408163265304, 0.020195428571428573, 0.020292612244897954, 0.02021591836734694, 0.020227510204081627, 0.020199551020408168",5,5,0.020227510204081627,0.0
0.22,0.08,1493.1,192,22,193536,1.26,14,10,58,151,9088,0,"0.020244122448979593, 0.02028730612244898, 0.020274857142857143, 0.020366693877551016, 0.020307734693877554, 0.019957591836734692, 0.0202339387755102",5,5,0.019957591836734692,0.0
1.36,0.39,27562.86,192,58,193536,2.52,5,10,5,636,1024,0,"0.0719424081632653, 0.07191342857142856, 0.07214720408163264, 0.0722457142857143, 0.07253681632653061, 0.0723198367346939, 0.07236114285714286",3,0,0.0719424081632653,-0.00030330612244899857
1.36,0.39,27562.86,192,58,193536,2.52,5,10,21,379,3072,0,"0.06825520408163266, 0.0691322244897959, 0.06910532653061224, 0.07364026530612246, 0.06894822448979594, 0.08719489795918367, 0.06919040816326531",1,1,0.0691322244897959,0.0
1.36,0.39,27562.86,192,58,193536,2.52,5,10,58,151,9088,0,"0.053942265306122436, 0.05443783673469388, 0.05436908163265307, 0.07521318367346942, 0.0543996530612245, 0.15860720408163267, 0.05449732653061226",2,2,0.05436908163265307,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,5,636,1024,0,"0.020374816326530612, 0.02020591836734694, 0.020195591836734698, 0.020239530612244892, 0.020234489795918367, 0.020223795918367343, 0.020198102040816325",1,1,0.02020591836734694,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,21,379,3072,0,"0.020360816326530612, 0.020180408163265304, 0.020195428571428573, 0.020292612244897954, 0.02021591836734694, 0.020227510204081627, 0.020199551020408168",5,5,0.020227510204081627,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,58,151,9088,0,"0.020244122448979593, 0.02028730612244898, 0.020274857142857143, 0.020366693877551016, 0.020307734693877554, 0.019957591836734692, 0.0202339387755102",5,5,0.019957591836734692,0.0
1.31,0.37,26196.71,192,58,193536,2.52,5,10,5,636,1024,0,"0.0719424081632653, 0.07191342857142856, 0.07214720408163264, 0.0722457142857143, 0.07253681632653061, 0.0723198367346939, 0.07236114285714286",3,0,0.0719424081632653,-0.00030330612244899857
1.31,0.37,26196.71,192,58,193536,2.52,5,10,21,379,3072,0,"0.06825520408163266, 0.0691322244897959, 0.06910532653061224, 0.07364026530612246, 0.06894822448979594, 0.08719489795918367, 0.06919040816326531",1,1,0.0691322244897959,0.0
1.31,0.37,26196.71,192,58,193536,2.52,5,10,58,151,9088,0,"0.053942265306122436, 0.05443783673469388, 0.05436908163265307, 0.07521318367346942, 0.0543996530612245, 0.15860720408163267, 0.05449732653061226",2,2,0.05436908163265307,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,5,636,1024,0,"0.020374816326530612, 0.02020591836734694, 0.020195591836734698, 0.020239530612244892, 0.020234489795918367, 0.020223795918367343, 0.020198102040816325",1,1,0.02020591836734694,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,21,379,3072,0,"0.020360816326530612, 0.020180408163265304, 0.020195428571428573, 0.020292612244897954, 0.02021591836734694, 0.020227510204081627, 0.020199551020408168",5,5,0.020227510204081627,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,58,151,9088,0,"0.020244122448979593, 0.02028730612244898, 0.020274857142857143, 0.020366693877551016, 0.020307734693877554, 0.019957591836734692, 0.0202339387755102",5,5,0.019957591836734692,0.0
1.0,0.34,4483.6,192,20,193536,1.26,14,10,5,636,1024,0,"0.011043408163265305, 0.011367571428571432, 0.011308326530612244, 0.011535714285714288, 0.011062714285714289, 0.017160163265306123, 0.01139887755102041",4,1,0.011367571428571432,0.0003048571428571432
1.0,0.34,4483.6,192,20,193536,1.26,14,10,21,379,3072,0,"0.011996632653061227, 0.012029000000000003, 0.012068081632653061, 0.012062551020408164, 0.012170897959183675, 0.012454979591836737, 0.012094632653061228",6,6,0.012094632653061228,0.0
1.0,0.34,4483.6,192,20,193536,1.26,14,10,58,151,9088,0,"0.012289204081632655, 0.011982061224489799, 0.012105653061224492, 0.01200436734693878, 0.012046428571428578, 0.012455857142857142, 0.011993204081632654",3,5,0.012455857142857142,0.00045148979591836183
1.29,0.37,26012.55,192,58,193536,2.52,5,10,5,636,1024,0,"0.0719424081632653, 0.07191342857142856, 0.07214720408163264, 0.0722457142857143, 0.07253681632653061, 0.0723198367346939, 0.07236114285714286",3,0,0.0719424081632653,-0.00030330612244899857
1.29,0.37,26012.55,192,58,193536,2.52,5,10,21,379,3072,0,"0.06825520408163266, 0.0691322244897959, 0.06910532653061224, 0.07364026530612246, 0.06894822448979594, 0.08719489795918367, 0.06919040816326531",1,1,0.0691322244897959,0.0
1.29,0.37,26012.55,192,58,193536,2.52,5,10,58,151,9088,0,"0.053942265306122436, 0.05443783673469388, 0.05436908163265307, 0.07521318367346942, 0.0543996530612245, 0.15860720408163267, 0.05449732653061226",2,2,0.05436908163265307,0.0
0.22,0.08,1493.1,192,22,193536,1.26,14,10,5,636,1024,0,"0.020374816326530612, 0.02020591836734694, 0.020195591836734698, 0.020239530612244892, 0.020234489795918367, 0.020223795918367343, 0.020198102040816325",1,1,0.02020591836734694,0.0
0.22,0.08,1493.1,192,22,193536,1.26,14,10,21,379,3072,0,"0.020360816326530612, 0.020180408163265304, 0.020195428571428573, 0.020292612244897954, 0.02021591836734694, 0.020227510204081627, 0.020199551020408168",5,5,0.020227510204081627,0.0
0.22,0.08,1493.1,192,22,193536,1.26,14,10,58,151,9088,0,"0.020244122448979593, 0.02028730612244898, 0.020274857142857143, 0.020366693877551016, 0.020307734693877554, 0.019957591836734692, 0.0202339387755102",5,5,0.019957591836734692,0.0
1.29,0.36,25589.72,192,58,193536,2.52,5,10,5,636,1024,0,"0.0719424081632653, 0.07191342857142856, 0.07214720408163264, 0.0722457142857143, 0.07253681632653061, 0.0723198367346939, 0.07236114285714286",3,0,0.0719424081632653,-0.00030330612244899857
1.29,0.36,25589.72,192,58,193536,2.52,5,10,21,379,3072,0,"0.06825520408163266, 0.0691322244897959, 0.06910532653061224, 0.07364026530612246, 0.06894822448979594, 0.08719489795918367, 0.06919040816326531",1,1,0.0691322244897959,0.0
1.29,0.36,25589.72,192,58,193536,2.52,5,10,58,151,9088,0,"0.053942265306122436, 0.05443783673469388, 0.05436908163265307, 0.07521318367346942, 0.0543996530612245, 0.15860720408163267, 0.05449732653061226",2,2,0.05436908163265307,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,5,636,1024,0,"0.020374816326530612, 0.02020591836734694, 0.020195591836734698, 0.020239530612244892, 0.020234489795918367, 0.020223795918367343, 0.020198102040816325",1,1,0.02020591836734694,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,21,379,3072,0,"0.020360816326530612, 0.020180408163265304, 0.020195428571428573, 0.020292612244897954, 0.02021591836734694, 0.020227510204081627, 0.020199551020408168",5,5,0.020227510204081627,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,58,151,9088,0,"0.020244122448979593, 0.02028730612244898, 0.020274857142857143, 0.020366693877551016, 0.020307734693877554, 0.019957591836734692, 0.0202339387755102",5,5,0.019957591836734692,0.0
1.26,0.36,25023.06,192,58,193536,2.52,5,10,5,636,1024,0,"0.0719424081632653, 0.07191342857142856, 0.07214720408163264, 0.0722457142857143, 0.07253681632653061, 0.0723198367346939, 0.07236114285714286",3,0,0.0719424081632653,-0.00030330612244899857
1.26,0.36,25023.06,192,58,193536,2.52,5,10,21,379,3072,0,"0.06825520408163266, 0.0691322244897959, 0.06910532653061224, 0.07364026530612246, 0.06894822448979594, 0.08719489795918367, 0.06919040816326531",1,1,0.0691322244897959,0.0
1.26,0.36,25023.06,192,58,193536,2.52,5,10,58,151,9088,0,"0.053942265306122436, 0.05443783673469388, 0.05436908163265307, 0.07521318367346942, 0.0543996530612245, 0.15860720408163267, 0.05449732653061226",2,2,0.05436908163265307,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,5,636,1024,0,"0.020374816326530612, 0.02020591836734694, 0.020195591836734698, 0.020239530612244892, 0.020234489795918367, 0.020223795918367343, 0.020198102040816325",1,1,0.02020591836734694,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,21,379,3072,0,"0.020360816326530612, 0.020180408163265304, 0.020195428571428573, 0.020292612244897954, 0.02021591836734694, 0.020227510204081627, 0.020199551020408168",5,5,0.020227510204081627,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,58,151,9088,0,"0.020244122448979593, 0.02028730612244898, 0.020274857142857143, 0.020366693877551016, 0.020307734693877554, 0.019957591836734692, 0.0202339387755102",5,5,0.019957591836734692,0.0
0.93,0.32,4272.27,192,20,193536,1.26,14,10,5,636,1024,0,"0.011043408163265305, 0.011367571428571432, 0.011308326530612244, 0.011535714285714288, 0.011062714285714289, 0.017160163265306123, 0.01139887755102041",4,1,0.011367571428571432,0.0003048571428571432
0.93,0.32,4272.27,192,20,193536,1.26,14,10,21,379,3072,0,"0.011996632653061227, 0.012029000000000003, 0.012068081632653061, 0.012062551020408164, 0.012170897959183675, 0.012454979591836737, 0.012094632653061228",6,6,0.012094632653061228,0.0
0.93,0.32,4272.27,192,20,193536,1.26,14,10,58,151,9088,0,"0.012289204081632655, 0.011982061224489799, 0.012105653061224492, 0.01200436734693878, 0.012046428571428578, 0.012455857142857142, 0.011993204081632654",3,5,0.012455857142857142,0.00045148979591836183
1.26,0.36,24981.77,192,58,193536,2.52,5,10,5,636,1024,0,"0.0719424081632653, 0.07191342857142856, 0.07214720408163264, 0.0722457142857143, 0.07253681632653061, 0.0723198367346939, 0.07236114285714286",3,0,0.0719424081632653,-0.00030330612244899857
1.26,0.36,24981.77,192,58,193536,2.52,5,10,21,379,3072,0,"0.06825520408163266, 0.0691322244897959, 0.06910532653061224, 0.07364026530612246, 0.06894822448979594, 0.08719489795918367, 0.06919040816326531",1,1,0.0691322244897959,0.0
1.26,0.36,24981.77,192,58,193536,2.52,5,10,58,151,9088,0,"0.053942265306122436, 0.05443783673469388, 0.05436908163265307, 0.07521318367346942, 0.0543996530612245, 0.15860720408163267, 0.05449732653061226",2,2,0.05436908163265307,0.0
0.21,0.07,1493.1,192,22,193536,1.26,14,10,5,636,1024,0,"0.020374816326530612, 0.02020591836734694, 0.020195591836734698, 0.020239530612244892, 0.020234489795918367, 0.020223795918367343, 0.020198102040816325",1,1,0.02020591836734694,0.0
0.21,0.07,1493.1,192,22,193536,1.26,14,10,21,379,3072,0,"0.020360816326530612, 0.020180408163265304, 0.020195428571428573, 0.020292612244897954, 0.02021591836734694, 0.020227510204081627, 0.020199551020408168",5,5,0.020227510204081627,0.0
0.21,0.07,1493.1,192,22,193536,1.26,14,10,58,151,9088,0,"0.020244122448979593, 0.02028730612244898, 0.020274857142857143, 0.020366693877551016, 0.020307734693877554, 0.019957591836734692, 0.0202339387755102",5,5,0.019957591836734692,0.0
1.24,0.35,24445.24,192,58,193536,2.52,5,10,5,636,1024,0,"0.0719424081632653, 0.07191342857142856, 0.07214720408163264, 0.0722457142857143, 0.07253681632653061, 0.0723198367346939, 0.07236114285714286",3,0,0.0719424081632653,-0.00030330612244899857
1.24,0.35,24445.24,192,58,193536,2.52,5,10,21,379,3072,0,"0.06825520408163266, 0.0691322244897959, 0.06910532653061224, 0.07364026530612246, 0.06894822448979594, 0.08719489795918367, 0.06919040816326531",1,1,0.0691322244897959,0.0
1.24,0.35,24445.24,192,58,193536,2.52,5,10,58,151,9088,0,"0.053942265306122436, 0.05443783673469388, 0.05436908163265307, 0.07521318367346942, 0.0543996530612245, 0.15860720408163267, 0.05449732653061226",2,2,0.05436908163265307,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,5,636,1024,0,"0.020374816326530612, 0.02020591836734694, 0.020195591836734698, 0.020239530612244892, 0.020234489795918367, 0.020223795918367343, 0.020198102040816325",1,1,0.02020591836734694,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,21,379,3072,0,"0.020360816326530612, 0.020180408163265304, 0.020195428571428573, 0.020292612244897954, 0.02021591836734694, 0.020227510204081627, 0.020199551020408168",5,5,0.020227510204081627,0.0
0.22,0.07,1493.1,192,22,193536,1.26,14,10,58,151,9088,0,"0.020244122448979593, 0.02028730612244898, 0.020274857142857143, 0.020366693877551016, 0.020307734693877554, 0.019957591836734692, 0.0202339387755102",5,5,0.019957591836734692,0.0
1.24,0.35,24154.48,192,58,193536,2.52,5,10,5,636,1024,0,"0.0719424081632653, 0.07191342857142856, 0.07214720408163264, 0.0722457142857143, 0.07253681632653061, 0.0723198367346939, 0.07236114285714286",3,0,0.0719424081632653,-0.00030330612244899857
1.24,0.35,24154.48,192,58,193536,2.52,5,10,21,379,3072,0,"0.06825520408163266, 0.0691322244897959, 0.06910532653061224, 0.07364026530612246, 0.06894822448979594, 0.08719489795918367, 0.06919040816326531",1,1,0.0691322244897959,0.0
1.24,0.35,24154.48,192,58,193536,2.52,5,10,58,151,9088,0,"0.053942265306122436, 0.05443783673469388, 0.05436908163265307, 0.07521318367346942, 0.0543996530612245, 0.15860720408163267, 0.05449732653061226",2,2,0.05436908163265307,0.0
0.21,0.07,1493.1,192,22,193536,1.26,14,10,5,636,1024,0,"0.020374816326530612, 0.02020591836734694, 0.020195591836734698, 0.020239530612244892, 0.020234489795918367, 0.020223795918367343, 0.020198102040816325",1,1,0.02020591836734694,0.0
0.21,0.07,1493.1,192,22,193536,1.26,14,10,21,379,3072,0,"0.020360816326530612, 0.020180408163265304, 0.020195428571428573, 0.020292612244897954, 0.02021591836734694, 0.020227510204081627, 0.020199551020408168",5,5,0.020227510204081627,0.0
0.21,0.07,1493.1,192,22,193536,1.26,14,10,58,151,9088,0,"0.020244122448979593, 0.02028730612244898, 0.020274857142857143, 0.020366693877551016, 0.020307734693877554, 0.019957591836734692, 0.0202339387755102",5,5,0.019957591836734692,0.0
0.89,0.31,4109.93,192,20,193536,1.26,14,10,5,636,1024,0,"0.011043408163265305, 0.011367571428571432, 0.011308326530612244, 0.011535714285714288, 0.011062714285714289, 0.017160163265306123, 0.01139887755102041",4,1,0.011367571428571432,0.0003048571428571432
0.89,0.31,4109.93,192,20,193536,1.26,14,10,21,379,3072,0,"0.011996632653061227, 0.012029000000000003, 0.012068081632653061, 0.012062551020408164, 0.012170897959183675, 0.012454979591836737, 0.012094632653061228",6,6,0.012094632653061228,0.0
0.89,0.31,4109.93,192,20,193536,1.26,14,10,58,151,9088,0,"0.012289204081632655, 0.011982061224489799, 0.012105653061224492, 0.01200436734693878, 0.012046428571428578, 0.012455857142857142, 0.011993204081632654",3,5,0.012455857142857142,0.00045148979591836183
1.24,0.35,24171.58,192,58,193536,2.52,5,10,5,636,1024,0,"0.0719424081632653, 0.07191342857142856, 0.07214720408163264, 0.0722457142857143, 0.07253681632653061, 0.0723198367346939, 0.07236114285714286",3,0,0.0719424081632653,-0.00030330612244899857
1.24,0.35,24171.58,192,58,193536,2.52,5,10,21,379,3072,0,"0.06825520408163266, 0.0691322244897959, 0.06910532653061224, 0.07364026530612246, 0.06894822448979594, 0.08719489795918367, 0.06919040816326531",1,1,0.0691322244897959,0.0
1.24,0.35,24171.58,192,58,193536,2.52,5,10,58,151,9088,0,"0.053942265306122436, 0.05443783673469388, 0.05436908163265307, 0.07521318367346942, 0.0543996530612245, 0.15860720408163267, 0.05449732653061226",2,2,0.05436908163265307,0.0
0.22,0.08,1493.1,192,22,193536,1.26,14,10,5,636,1024,0,"0.020374816326530612, 0.02020591836734694, 0.020195591836734698, 0.020239530612244892, 0.020234489795918367, 0.020223795918367343, 0.020198102040816325",1,1,0.02020591836734694,0.0
0.22,0.08,1493.1,192,22,193536,1.26,14,10,21,379,3072,0,"0.020360816326530612, 0.020180408163265304, 0.020195428571428573, 0.020292612244897954, 0.02021591836734694, 0.020227510204081627, 0.020199551020408168",5,5,0.020227510204081627,0.0
0.22,0.08,1493.1,192,22,193536,1.26,14,10,58,151,9088,0,"0.020244122448979593, 0.02028730612244898, 0.020274857142857143, 0.020366693877551016, 0.020307734693877554, 0.019957591836734692, 0.0202339387755102",5,5,0.019957591836734692,0.0
0.89,0.29,4029.81,192,20,193536,1.26,14,10,5,636,1024,0,"0.011043408163265305, 0.011367571428571432, 0.011308326530612244, 0.011535714285714288, 0.011062714285714289, 0.017160163265306123, 0.01139887755102041",4,1,0.011367571428571432,0.0003048571428571432
0.89,0.29,4029.81,192,20,193536,1.26,14,10,21,379,3072,0,"0.011996632653061227, 0.012029000000000003, 0.012068081632653061, 0.012062551020408164, 0.012170897959183675, 0.012454979591836737, 0.012094632653061228",6,6,0.012094632653061228,0.0
0.89,0.29,4029.81,192,20,193536,1.26,14,10,58,151,9088,0,"0.012289204081632655, 0.011982061224489799, 0.012105653061224492, 0.01200436734693878, 0.012046428571428578, 0.012455857142857142, 0.011993204081632654",3,5,0.012455857142857142,0.00045148979591836183
0.85,0.3,3912.18,192,20,193536,1.26,14,10,5,636,1024,0,"0.011043408163265305, 0.011367571428571432, 0.011308326530612244, 0.011535714285714288, 0.011062714285714289, 0.017160163265306123, 0.01139887755102041",4,1,0.011367571428571432,0.0003048571428571432
0.85,0.3,3912.18,192,20,193536,1.26,14,10,21,379,3072,0,"0.011996632653061227, 0.012029000000000003, 0.012068081632653061, 0.012062551020408164, 0.012170897959183675, 0.012454979591836737, 0.012094632653061228",6,6,0.012094632653061228,0.0
0.85,0.3,3912.18,192,20,193536,1.26,14,10,58,151,9088,0,"0.012289204081632655, 0.011982061224489799, 0.012105653061224492, 0.01200436734693878, 0.012046428571428578, 0.012455857142857142, 0.011993204081632654",3,5,0.012455857142857142,0.00045148979591836183
0.86,0.3,3846.62,192,20,193536,1.26,14,10,5,636,1024,0,"0.011043408163265305, 0.011367571428571432, 0.011308326530612244, 0.011535714285714288, 0.011062714285714289, 0.017160163265306123, 0.01139887755102041",4,1,0.011367571428571432,0.0003048571428571432
0.86,0.3,3846.62,192,20,193536,1.26,14,10,21,379,3072,0,"0.011996632653061227, 0.012029000000000003, 0.012068081632653061, 0.012062551020408164, 0.012170897959183675, 0.012454979591836737, 0.012094632653061228",6,6,0.012094632653061228,0.0
0.86,0.3,3846.62,192,20,193536,1.26,14,10,58,151,9088,0,"0.012289204081632655, 0.011982061224489799, 0.012105653061224492, 0.01200436734693878, 0.012046428571428578, 0.012455857142857142, 0.011993204081632654",3,5,0.012455857142857142,0.00045148979591836183
0.86,0.29,3765.59,192,20,193536,1.26,14,10,5,636,1024,0,"0.011043408163265305, 0.011367571428571432, 0.011308326530612244, 0.011535714285714288, 0.011062714285714289, 0.017160163265306123, 0.01139887755102041",4,1,0.011367571428571432,0.0003048571428571432
0.86,0.29,3765.59,192,20,193536,1.26,14,10,21,379,3072,0,"0.011996632653061227, 0.012029000000000003, 0.012068081632653061, 0.012062551020408164, 0.012170897959183675, 0.012454979591836737, 0.012094632653061228",6,6,0.012094632653061228,0.0
0.86,0.29,3765.59,192,20,193536,1.26,14,10,58,151,9088,0,"0.012289204081632655, 0.011982061224489799, 0.012105653061224492, 0.01200436734693878, 0.012046428571428578, 0.012455857142857142, 0.011993204081632654",3,5,0.012455857142857142,0.00045148979591836183
0.85,0.29,3728.97,192,20,193536,1.26,14,10,5,636,1024,0,"0.011043408163265305, 0.011367571428571432, 0.011308326530612244, 0.011535714285714288, 0.011062714285714289, 0.017160163265306123, 0.01139887755102041",4,1,0.011367571428571432,0.0003048571428571432
0.85,0.29,3728.97,192,20,193536,1.26,14,10,21,379,3072,0,"0.011996632653061227, 0.012029000000000003, 0.012068081632653061, 0.012062551020408164, 0.012170897959183675, 0.012454979591836737, 0.012094632653061228",6,6,0.012094632653061228,0.0
0.85,0.29,3728.97,192,20,193536,1.26,14,10,58,151,9088,0,"0.012289204081632655, 0.011982061224489799, 0.012105653061224492, 0.01200436734693878, 0.012046428571428578, 0.012455857142857142, 0.011993204081632654",3,5,0.012455857142857142,0.00045148979591836183
0.82,0.28,3662.84,192,20,193536,1.26,14,10,5,636,1024,0,"0.011043408163265305, 0.011367571428571432, 0.011308326530612244, 0.011535714285714288, 0.011062714285714289, 0.017160163265306123, 0.01139887755102041",4,1,0.011367571428571432,0.0003048571428571432
0.82,0.28,3662.84,192,20,193536,1.26,14,10,21,379,3072,0,"0.011996632653061227, 0.012029000000000003, 0.012068081632653061, 0.012062551020408164, 0.012170897959183675, 0.012454979591836737, 0.012094632653061228",6,6,0.012094632653061228,0.0
0.82,0.28,3662.84,192,20,193536,1.26,14,10,58,151,9088,0,"0.012289204081632655, 0.011982061224489799, 0.012105653061224492, 0.01200436734693878, 0.012046428571428578, 0.012455857142857142, 0.011993204081632654",3,5,0.012455857142857142,0.00045148979591836183
1.0,0.33,5158.57,192,20,232704,1.52,14,10,5,884,1024,0,"0.014438571428571433, 0.014788857142857144, 0.014753979591836733, 0.014838571428571421, 0.014489959183673467, 0.020478857142857135, 0.014798122448979588",0,0,0.014438571428571433,0.0
1.0,0.33,5158.57,192,20,232704,1.52,14,10,20,271,3648,0,"0.015424020408163265, 0.015484000000000001, 0.015477510204081635, 0.015460204081632654, 0.015574510204081633, 0.015684857142857143, 0.015481816326530614",2,2,0.015477510204081635,0.0
1.0,0.33,5158.57,192,20,232704,1.52,14,10,65,337,10944,0,"0.01546587755102041, 0.015442673469387757, 0.015453632653061225, 0.015451489795918372, 0.015517122448979594, 0.01579985714285714, 0.015456265306122445",6,6,0.015456265306122445,0.0
1.37,0.4,30380.09,192,58,232704,3.03,5,10,5,884,1024,0,"0.0898242857142857, 0.090626306122449, 0.09029928571428573, 0.09066579591836733, 0.09047489795918368, 0.09028189795918369, 0.08993493877551023",6,0,0.0898242857142857,-0.00011065306122452767
1.37,0.4,30380.09,192,58,232704,3.03,5,10,20,271,3648,0,"0.08532114285714287, 0.08681261224489796, 0.08688210204081633, 0.09179685714285717, 0.08714769387755102, 0.10704677551020408, 0.08710022448979594",0,0,0.08532114285714287,0.0
1.37,0.4,30380.09,192,58,232704,3.03,5,10,65,337,10944,0,"0.06941885714285716, 0.06978512244897961, 0.06977944897959183, 0.09234293877551018, 0.06980838775510206, 0.19108406122448982, 0.06988859183673468",0,0,0.06941885714285716,0.0
