data, label, time
880,0201,0.092461
896,0201,0.097233
912,0201,0.101543
928,0201,0.106042
944,0201,0.111503
960,0201,0.116508
976,0201,0.121916
992,0201,0.126989
1008,0201,0.132443
1024,0201,0.138263
matrix4,0202,0.000345
matrix208,0202,0.004805
matrix1024,0202,0.138485
16,0202,0.000567
32,0202,0.000829
48,0202,0.001082
64,0202,0.001340
80,0202,0.001645
96,0202,0.001949
112,0202,0.002429
128,0202,0.002722
144,0202,0.003012
160,0202,0.003550
176,0202,0.003907
192,0202,0.004366
208,0202,0.004801
224,0202,0.005325
240,0202,0.005939
256,0202,0.006663
272,0202,0.007129
288,0202,0.007958
304,0202,0.008573
320,0202,0.009417
336,0202,0.010166
352,0202,0.011166
368,0202,0.012233
384,0202,0.013097
400,0202,0.014236
416,0202,0.015488
432,0202,0.016842
448,0202,0.017998
464,0202,0.020335
480,0202,0.021976
496,0202,0.023569
512,0202,0.025463
528,0202,0.027458
544,0202,0.028951
560,0202,0.030963
576,0202,0.032202
592,0202,0.035411
608,0202,0.037447
624,0202,0.039539
640,0202,0.040557
656,0202,0.044466
672,0202,0.047150
688,0202,0.049847
704,0202,0.052780
720,0202,0.055641
736,0202,0.057385
752,0202,0.061659
768,0202,0.065814
784,0202,0.068721
800,0202,0.072807
816,0202,0.076311
832,0202,0.080307
848,0202,0.084095
864,0202,0.088625
880,0202,0.092186
896,0202,0.097197
912,0202,0.101460
928,0202,0.106783
944,0202,0.110903
960,0202,0.116503
976,0202,0.121133
992,0202,0.127011
1008,0202,0.132580
1024,0202,0.138390
matrix4,0203,0.000401
matrix208,0203,0.011938
matrix1024,0203,0.518223
16,0203,0.000551
32,0203,0.000861
48,0203,0.001084
64,0203,0.001343
80,0203,0.001696
96,0203,0.001973
112,0203,0.002468
128,0203,0.002670
144,0203,0.003052
160,0203,0.003427
176,0203,0.003921
192,0203,0.004289
208,0203,0.004758
224,0203,0.005373
240,0203,0.005893
256,0203,0.006601
272,0203,0.007232
288,0203,0.007953
304,0203,0.008598
320,0203,0.009473
336,0203,0.010116
352,0203,0.011161
368,0203,0.012188
384,0203,0.013386
400,0203,0.014331
416,0203,0.015459
432,0203,0.016666
448,0203,0.018008
464,0203,0.020352
480,0203,0.022050
496,0203,0.023578
512,0203,0.025452
528,0203,0.027478
544,0203,0.029173
560,0203,0.030858
576,0203,0.033296
592,0203,0.035281
608,0203,0.037386
624,0203,0.039567
640,0203,0.041933
656,0203,0.042678
672,0203,0.045268
688,0203,0.049624
704,0203,0.052674
720,0203,0.055398
736,0203,0.057279
752,0203,0.061851
768,0203,0.065763
784,0203,0.068790
800,0203,0.072488
816,0203,0.076640
832,0203,0.080232
848,0203,0.083794
864,0203,0.088320
880,0203,0.092176
896,0203,0.096394
912,0203,0.101566
928,0203,0.106285
944,0203,0.111290
960,0203,0.116502
976,0203,0.121671
992,0203,0.126945
1008,0203,0.132508
1024,0203,0.138410
matrix4,0204,0.000190
matrix208,0204,0.012976
matrix1024,0204,0.520825
16,0204,0.000535
32,0204,0.000840
48,0204,0.001071
64,0204,0.001349
80,0204,0.001655
96,0204,0.001958
112,0204,0.002311
128,0204,0.002640
144,0204,0.003061
160,0204,0.003403
176,0204,0.003852
192,0204,0.004358
208,0204,0.004836
224,0204,0.005313
240,0204,0.005888
256,0204,0.006532
272,0204,0.007168
288,0204,0.007897
304,0204,0.008569
320,0204,0.009411
336,0204,0.010155
352,0204,0.011045
368,0204,0.012303
384,0204,0.013320
400,0204,0.014218
416,0204,0.015545
432,0204,0.016577
448,0204,0.018180
464,0204,0.020610
480,0204,0.021945
496,0204,0.023372
512,0204,0.025275
528,0204,0.027500
544,0204,0.029041
560,0204,0.030843
576,0204,0.033043
592,0204,0.035326
608,0204,0.037522
624,0204,0.039670
640,0204,0.041985
656,0204,0.044212
672,0204,0.046888
688,0204,0.049650
704,0204,0.052295
720,0204,0.055844
736,0204,0.058885
752,0204,0.061410
768,0204,0.065353
784,0204,0.068970
800,0204,0.072645
816,0204,0.074473
832,0204,0.080069
848,0204,0.083881
864,0204,0.088541
880,0204,0.092586
896,0204,0.096966
912,0204,0.101532
928,0204,0.106409
944,0204,0.111437
960,0204,0.116636
976,0204,0.121482
992,0204,0.127146
1008,0204,0.132493
1024,0204,0.138163
matrix4,0205,0.000347
matrix208,0205,0.004906
matrix1024,0205,0.138204
16,0205,0.000552
32,0205,0.000812
48,0205,0.001072
64,0205,0.001368
80,0205,0.001682
96,0205,0.002086
112,0205,0.002278
128,0205,0.002667
144,0205,0.003032
160,0205,0.003470
176,0205,0.003771
192,0205,0.004404
208,0205,0.004793
224,0205,0.005399
240,0205,0.005884
256,0205,0.006541
272,0205,0.007119
288,0205,0.007920
304,0205,0.008495
320,0205,0.009394
336,0205,0.010164
352,0205,0.011137
368,0205,0.012134
384,0205,0.013408
400,0205,0.014269
416,0205,0.015702
432,0205,0.016630
448,0205,0.017915
464,0205,0.020462
480,0205,0.022115
496,0205,0.023279
512,0205,0.025505
528,0205,0.027790
544,0205,0.029065
560,0205,0.031127
576,0205,0.033207
592,0205,0.034970
608,0205,0.037241
624,0205,0.039611
640,0205,0.041949
656,0205,0.044230
672,0205,0.047014
688,0205,0.049602
704,0205,0.052543
720,0205,0.055693
736,0205,0.058696
752,0205,0.060264
768,0205,0.065528
784,0205,0.068942
800,0205,0.072628
816,0205,0.075695
832,0205,0.080275
848,0205,0.084279
864,0205,0.088548
880,0205,0.092565
896,0205,0.094615
912,0205,0.101306
928,0205,0.106303
944,0205,0.111213
960,0205,0.116247
976,0205,0.121510
992,0205,0.126931
1008,0205,0.132556
1024,0205,0.138536
matrix4,0210,0.000343
matrix208,0210,0.004968
matrix1024,0210,0.138332
16,0210,0.000532
32,0210,0.000807
48,0210,0.001072
64,0210,0.001336
80,0210,0.001638
96,0210,0.002087
112,0210,0.002320
128,0210,0.002609
144,0210,0.003015
160,0210,0.003425
176,0210,0.003785
192,0210,0.004386
208,0210,0.004819
224,0210,0.005222
240,0210,0.005865
256,0210,0.006608
272,0210,0.007164
288,0210,0.007943
304,0210,0.008515
320,0210,0.009319
336,0210,0.010248
352,0210,0.011162
368,0210,0.012162
384,0210,0.013431
400,0210,0.014298
416,0210,0.015589
432,0210,0.016766
448,0210,0.017993
464,0210,0.019355
480,0210,0.022048
496,0210,0.023592
512,0210,0.025666
528,0210,0.027380
544,0210,0.029081
560,0210,0.030659
576,0210,0.033356
592,0210,0.035364
608,0210,0.037658
624,0210,0.039669
640,0210,0.042031
656,0210,0.044535
672,0210,0.047368
688,0210,0.049719
704,0210,0.052877
720,0210,0.054095
736,0210,0.058976
752,0210,0.061968
768,0210,0.065392
784,0210,0.068928
800,0210,0.071034
816,0210,0.075943
832,0210,0.080416
848,0210,0.081607
864,0210,0.088546
880,0210,0.092166
896,0210,0.096974
912,0210,0.099530
928,0210,0.106492
944,0210,0.111344
960,0210,0.116085
976,0210,0.121498
992,0210,0.126655
1008,0210,0.132126
1024,0210,0.138426
matrix4,0211,0.000330
matrix208,0211,0.006226
matrix1024,0211,0.153112
16,0211,0.000532
32,0211,0.000796
48,0211,0.001135
64,0211,0.001352
80,0211,0.001629
96,0211,0.001976
112,0211,0.002271
128,0211,0.002714
144,0211,0.003068
160,0211,0.003470
176,0211,0.003812
192,0211,0.004296
208,0211,0.004911
224,0211,0.005331
240,0211,0.005875
256,0211,0.006493
272,0211,0.007254
288,0211,0.007795
304,0211,0.008441
320,0211,0.009406
336,0211,0.010284
352,0211,0.011090
368,0211,0.012198
384,0211,0.013340
400,0211,0.014230
416,0211,0.015510
432,0211,0.016795
448,0211,0.018331
464,0211,0.020625
480,0211,0.021954
496,0211,0.023819
512,0211,0.025675
528,0211,0.027798
544,0211,0.029188
560,0211,0.030923
576,0211,0.033026
592,0211,0.033607
608,0211,0.037590
624,0211,0.039925
640,0211,0.041833
656,0211,0.044529
672,0211,0.046964
688,0211,0.049780
704,0211,0.052590
720,0211,0.055412
736,0211,0.059029
752,0211,0.061457
768,0211,0.065485
784,0211,0.068760
800,0211,0.072641
816,0211,0.076316
832,0211,0.080162
848,0211,0.083929
864,0211,0.085856
880,0211,0.092300
896,0211,0.097033
912,0211,0.101286
928,0211,0.104552
944,0211,0.111236
960,0211,0.116112
976,0211,0.121664
992,0211,0.127047
1008,0211,0.132482
1024,0211,0.138372
matrix4,0212,0.000357
matrix208,0212,0.004899
matrix1024,0212,0.138475
16,0212,0.000535
32,0212,0.000823
48,0212,0.001068
64,0212,0.001340
80,0212,0.001626
96,0212,0.001979
112,0212,0.002279
128,0212,0.002797
144,0212,0.003050
160,0212,0.003439
176,0212,0.003803
192,0212,0.004285
208,0212,0.004767
224,0212,0.005287
240,0212,0.005896
256,0212,0.006528
272,0212,0.007118
288,0212,0.007847
304,0212,0.008504
320,0212,0.009411
336,0212,0.010105
352,0212,0.011043
368,0212,0.012273
384,0212,0.013358
400,0212,0.014296
416,0212,0.015516
432,0212,0.016646
448,0212,0.018078
464,0212,0.020622
480,0212,0.021888
496,0212,0.023502
512,0212,0.025511
528,0212,0.027467
544,0212,0.029048
560,0212,0.031110
576,0212,0.033318
592,0212,0.035502
608,0212,0.037606
624,0212,0.039723
640,0212,0.042032
656,0212,0.044333
672,0212,0.047218
688,0212,0.049801
704,0212,0.052834
720,0212,0.055760
736,0212,0.058948
752,0212,0.062265
768,0212,0.065398
784,0212,0.068593
800,0212,0.072500
816,0212,0.075736
832,0212,0.078269
848,0212,0.084061
864,0212,0.086889
880,0212,0.089964
896,0212,0.096924
912,0212,0.101706
928,0212,0.106560
944,0212,0.111274
960,0212,0.116424
976,0212,0.121100
992,0212,0.127102
1008,0212,0.132476
1024,0212,0.137263
matrix4,0213,0.000357
matrix208,0213,0.012304
matrix1024,0213,0.519801
16,0213,0.000561
32,0213,0.000829
48,0213,0.001106
64,0213,0.001372
80,0213,0.001641
96,0213,0.001987
112,0213,0.002340
128,0213,0.002628
144,0213,0.003025
160,0213,0.003480
176,0213,0.003839
192,0213,0.004347
208,0213,0.004768
224,0213,0.005223
240,0213,0.005737
256,0213,0.006605
272,0213,0.007166
288,0213,0.007810
304,0213,0.008456
320,0213,0.009305
336,0213,0.010108
352,0213,0.011038
368,0213,0.012102
384,0213,0.013351
400,0213,0.014317
416,0213,0.015527
432,0213,0.016705
448,0213,0.017987
464,0213,0.019687
480,0213,0.021962
496,0213,0.023308
512,0213,0.025580
528,0213,0.027398
544,0213,0.029115
560,0213,0.030847
576,0213,0.033164
592,0213,0.035004
608,0213,0.035894
624,0213,0.039743
640,0213,0.041985
656,0213,0.044396
672,0213,0.047310
688,0213,0.049805
704,0213,0.052845
720,0213,0.055650
736,0213,0.058732
752,0213,0.061841
768,0213,0.065732
784,0213,0.068948
800,0213,0.072629
816,0213,0.076254
832,0213,0.080430
848,0213,0.084041
864,0213,0.088461
880,0213,0.092370
896,0213,0.097006
912,0213,0.101803
928,0213,0.106082
944,0213,0.109334
960,0213,0.116147
976,0213,0.121760
992,0213,0.124870
1008,0213,0.129529
1024,0213,0.138359
matrix4,0214,0.000338
matrix208,0214,0.012585
matrix1024,0214,0.518719
16,0214,0.000565
32,0214,0.000824
48,0214,0.001113
64,0214,0.001374
80,0214,0.001663
96,0214,0.001972
112,0214,0.002372
128,0214,0.002690
144,0214,0.003077
160,0214,0.003551
176,0214,0.003829
192,0214,0.004347
208,0214,0.004805
224,0214,0.005192
240,0214,0.005934
256,0214,0.006613
272,0214,0.007152
288,0214,0.007711
304,0214,0.008594
320,0214,0.009354
336,0214,0.010234
352,0214,0.011153
368,0214,0.012302
384,0214,0.013352
400,0214,0.014371
416,0214,0.015602
432,0214,0.016882
448,0214,0.018083
464,0214,0.020447
480,0214,0.022115
496,0214,0.023798
512,0214,0.025589
528,0214,0.027987
544,0214,0.029310
560,0214,0.030978
576,0214,0.033479
592,0214,0.035166
608,0214,0.037655
624,0214,0.039744
640,0214,0.042070
656,0214,0.044710
672,0214,0.047279
688,0214,0.050082
704,0214,0.053214
720,0214,0.054067
736,0214,0.056876
752,0214,0.062114
768,0214,0.065596
784,0214,0.068479
800,0214,0.072820
816,0214,0.075491
832,0214,0.080245
848,0214,0.083891
864,0214,0.088209
880,0214,0.092659
896,0214,0.097284
912,0214,0.101549
928,0214,0.106313
944,0214,0.111331
960,0214,0.114255
976,0214,0.121380
992,0214,0.127307
1008,0214,0.132475
1024,0214,0.138512
matrix4,0215,0.000336
matrix208,0215,0.004865
matrix1024,0215,0.138078
16,0215,0.000549
32,0215,0.000827
48,0215,0.001081
64,0215,0.001353
80,0215,0.001644
96,0215,0.001995
112,0215,0.002426
128,0215,0.002834
144,0215,0.003061
160,0215,0.003492
176,0215,0.003783
192,0215,0.004297
208,0215,0.004797
224,0215,0.005296
240,0215,0.005792
256,0215,0.006565
272,0215,0.007115
288,0215,0.007866
304,0215,0.008634
320,0215,0.009421
336,0215,0.010173
352,0215,0.011289
368,0215,0.012366
384,0215,0.013396
400,0215,0.014341
416,0215,0.015627
432,0215,0.016677
448,0215,0.018055
464,0215,0.019216
480,0215,0.021950
496,0215,0.023453
512,0215,0.025477
528,0215,0.027426
544,0215,0.027935
560,0215,0.030687
576,0215,0.033310
592,0215,0.034547
608,0215,0.037559
624,0215,0.039279
640,0215,0.042328
656,0215,0.043941
672,0215,0.047260
688,0215,0.049756
704,0215,0.052882
720,0215,0.055381
736,0215,0.058334
752,0215,0.062043
768,0215,0.065354
784,0215,0.068883
800,0215,0.072430
816,0215,0.076072
832,0215,0.080181
848,0215,0.083868
864,0215,0.088546
880,0215,0.092544
896,0215,0.097011
912,0215,0.101445
928,0215,0.106380
944,0215,0.111238
960,0215,0.115955
976,0215,0.121259
992,0215,0.126990
1008,0215,0.132812
1024,0215,0.138730
matrix4,0220,0.000331
matrix208,0220,0.004819
matrix1024,0220,0.138305
16,0220,0.000554
32,0220,0.000811
48,0220,0.001090
64,0220,0.001375
80,0220,0.001660
96,0220,0.001964
112,0220,0.002472
128,0220,0.002639
144,0220,0.003021
160,0220,0.003435
176,0220,0.003802
192,0220,0.004464
208,0220,0.004654
224,0220,0.005420
240,0220,0.005971
256,0220,0.006567
272,0220,0.007161
288,0220,0.008028
304,0220,0.008510
320,0220,0.009459
336,0220,0.010177
352,0220,0.011161
368,0220,0.012282
384,0220,0.013177
400,0220,0.014415
416,0220,0.015791
432,0220,0.016615
448,0220,0.017913
464,0220,0.020478
480,0220,0.022005
496,0220,0.023417
512,0220,0.025481
528,0220,0.027520
544,0220,0.029473
560,0220,0.030877
576,0220,0.033442
592,0220,0.035138
608,0220,0.037056
624,0220,0.040005
640,0220,0.042032
656,0220,0.044207
672,0220,0.047107
688,0220,0.049446
704,0220,0.052724
720,0220,0.055604
736,0220,0.058975
752,0220,0.061943
768,0220,0.064990
784,0220,0.068832
800,0220,0.072817
816,0220,0.075988
832,0220,0.080127
848,0220,0.083720
864,0220,0.088831
880,0220,0.092409
896,0220,0.095370
912,0220,0.101799
928,0220,0.106348
944,0220,0.111346
960,0220,0.116405
976,0220,0.121570
992,0220,0.127107
1008,0220,0.132247
1024,0220,0.138483
matrix4,0221,0.000340
matrix208,0221,0.006077
matrix1024,0221,0.155544
16,0221,0.000538
32,0221,0.000839
48,0221,0.001076
64,0221,0.001336
80,0221,0.001645
96,0221,0.001994
112,0221,0.002304
128,0221,0.002693
144,0221,0.003019
160,0221,0.003483
176,0221,0.003807
192,0221,0.004391
208,0221,0.004716
224,0221,0.005411
240,0221,0.005944
256,0221,0.006624
272,0221,0.007145
288,0221,0.007885
304,0221,0.008491
320,0221,0.009434
336,0221,0.010382
352,0221,0.011071
368,0221,0.012086
384,0221,0.013331
400,0221,0.014186
416,0221,0.015445
432,0221,0.016642
448,0221,0.018002
464,0221,0.020463
480,0221,0.022032
496,0221,0.023457
512,0221,0.025595
528,0221,0.027541
544,0221,0.029061
560,0221,0.030843
576,0221,0.033492
592,0221,0.035002
608,0221,0.037328
624,0221,0.039658
640,0221,0.042126
656,0221,0.044003
672,0221,0.047128
688,0221,0.049836
704,0221,0.052681
720,0221,0.055372
736,0221,0.058937
752,0221,0.061997
768,0221,0.065710
784,0221,0.068947
800,0221,0.073168
816,0221,0.076246
832,0221,0.080148
848,0221,0.083782
864,0221,0.088204
880,0221,0.092409
896,0221,0.097108
912,0221,0.101609
928,0221,0.103878
944,0221,0.111415
960,0221,0.116396
976,0221,0.121836
992,0221,0.129746
1008,0221,0.132361
1024,0221,0.138501
matrix4,0222,0.000341
matrix208,0222,0.004986
matrix1024,0222,0.138180
16,0222,0.000530
32,0222,0.000797
48,0222,0.001076
64,0222,0.001351
80,0222,0.001757
96,0222,0.002043
112,0222,0.002293
128,0222,0.002762
144,0222,0.003132
160,0222,0.003491
176,0222,0.003798
192,0222,0.004379
208,0222,0.004856
224,0222,0.005243
240,0222,0.005915
256,0222,0.006519
272,0222,0.007230
288,0222,0.007790
304,0222,0.008573
320,0222,0.009421
336,0222,0.010174
352,0222,0.011217
368,0222,0.012179
384,0222,0.013280
400,0222,0.014220
416,0222,0.015518
432,0222,0.016639
448,0222,0.017909
464,0222,0.020301
480,0222,0.022146
496,0222,0.023444
512,0222,0.025574
528,0222,0.027524
544,0222,0.029109
560,0222,0.031107
576,0222,0.033106
592,0222,0.035124
608,0222,0.037713
624,0222,0.039777
640,0222,0.041854
656,0222,0.044086
672,0222,0.047116
688,0222,0.049913
704,0222,0.050973
720,0222,0.055416
736,0222,0.058642
752,0222,0.061622
768,0222,0.065459
784,0222,0.068776
800,0222,0.072247
816,0222,0.075963
832,0222,0.080264
848,0222,0.083891
864,0222,0.086195
880,0222,0.092470
896,0222,0.097186
912,0222,0.101568
928,0222,0.106325
944,0222,0.109334
960,0222,0.115942
976,0222,0.121533
992,0222,0.126808
1008,0222,0.132582
1024,0222,0.138548
matrix4,0223,0.000317
matrix208,0223,0.012127
matrix1024,0223,0.518242
16,0223,0.000544
32,0223,0.000810
48,0223,0.001112
64,0223,0.001348
80,0223,0.001695
96,0223,0.001959
112,0223,0.002275
128,0223,0.002686
144,0223,0.003032
160,0223,0.003398
176,0223,0.003810
192,0223,0.004495
208,0223,0.004855
224,0223,0.005258
240,0223,0.005787
256,0223,0.006696
272,0223,0.007138
288,0223,0.007940
304,0223,0.008490
320,0223,0.009356
336,0223,0.010279
352,0223,0.011155
368,0223,0.012183
384,0223,0.013388
400,0223,0.014196
416,0223,0.015468
432,0223,0.016745
448,0223,0.017985
464,0223,0.020391
480,0223,0.021343
496,0223,0.023331
512,0223,0.025333
528,0223,0.027498
544,0223,0.028887
560,0223,0.030993
576,0223,0.033186
592,0223,0.035270
608,0223,0.037014
624,0223,0.039719
640,0223,0.042451
656,0223,0.044438
672,0223,0.047141
688,0223,0.049872
704,0223,0.052425
720,0223,0.055686
736,0223,0.059005
752,0223,0.062041
768,0223,0.065643
784,0223,0.068662
800,0223,0.072589
816,0223,0.075397
832,0223,0.080207
848,0223,0.083989
864,0223,0.088097
880,0223,0.092345
896,0223,0.097021
912,0223,0.101550
928,0223,0.106373
944,0223,0.111200
960,0223,0.116589
976,0223,0.121988
992,0223,0.127204
1008,0223,0.132838
1024,0223,0.138561
matrix4,0224,0.000202
matrix208,0224,0.012861
matrix1024,0224,0.521778
16,0224,0.000528
32,0224,0.000879
48,0224,0.001152
64,0224,0.001372
80,0224,0.001649
96,0224,0.001967
112,0224,0.002278
128,0224,0.002688
144,0224,0.003139
160,0224,0.003417
176,0224,0.003919
192,0224,0.004390
208,0224,0.004740
224,0224,0.005357
240,0224,0.005833
256,0224,0.006595
272,0224,0.007105
288,0224,0.007757
304,0224,0.008497
320,0224,0.009554
336,0224,0.010115
352,0224,0.010982
368,0224,0.012252
384,0224,0.013240
400,0224,0.014204
416,0224,0.015495
432,0224,0.016920
448,0224,0.018001
464,0224,0.020343
480,0224,0.022051
496,0224,0.023806
512,0224,0.025543
528,0224,0.027639
544,0224,0.029065
560,0224,0.031065
576,0224,0.033069
592,0224,0.035295
608,0224,0.037312
624,0224,0.039616
640,0224,0.042062
656,0224,0.044559
672,0224,0.047409
688,0224,0.049702
704,0224,0.052729
720,0224,0.055648
736,0224,0.059010
752,0224,0.061875
768,0224,0.065736
784,0224,0.068907
800,0224,0.071049
816,0224,0.076236
832,0224,0.079422
848,0224,0.082273
864,0224,0.088474
880,0224,0.092393
896,0224,0.097041
912,0224,0.101542
928,0224,0.106269
944,0224,0.111111
960,0224,0.116430
976,0224,0.121459
992,0224,0.127005
1008,0224,0.132550
1024,0224,0.138386
matrix4,0225,0.000370
matrix208,0225,0.004873
matrix1024,0225,0.138812
16,0225,0.000560
32,0225,0.000813
48,0225,0.001081
64,0225,0.001334
80,0225,0.001633
96,0225,0.002076
112,0225,0.002267
128,0225,0.002720
144,0225,0.003017
160,0225,0.003381
176,0225,0.003957
192,0225,0.004339
208,0225,0.004811
224,0225,0.005329
240,0225,0.005853
256,0225,0.006558
272,0225,0.007153
288,0225,0.007868
304,0225,0.008580
320,0225,0.009621
336,0225,0.010191
352,0225,0.011199
368,0225,0.012273
384,0225,0.013369
400,0225,0.014218
416,0225,0.015461
432,0225,0.016664
448,0225,0.017977
464,0225,0.020392
480,0225,0.021995
496,0225,0.023374
512,0225,0.025534
528,0225,0.027469
544,0225,0.028977
560,0225,0.030652
576,0225,0.033203
592,0225,0.034989
608,0225,0.037662
624,0225,0.039853
640,0225,0.042180
656,0225,0.044313
672,0225,0.047130
688,0225,0.049377
704,0225,0.052599
720,0225,0.055360
736,0225,0.058999
752,0225,0.061965
768,0225,0.065422
784,0225,0.068655
800,0225,0.072440
816,0225,0.076167
832,0225,0.080442
848,0225,0.083786
864,0225,0.088644
880,0225,0.092659
896,0225,0.096764
912,0225,0.101662
928,0225,0.106327
944,0225,0.111455
960,0225,0.116244
976,0225,0.121312
992,0225,0.127068
1008,0225,0.132530
1024,0225,0.138336
matrix4,0230,0.000344
matrix208,0230,0.004802
matrix1024,0230,0.188056
16,0230,0.000563
32,0230,0.000805
48,0230,0.001081
64,0230,0.001337
80,0230,0.001649
96,0230,0.001989
112,0230,0.002330
128,0230,0.002733
144,0230,0.003262
160,0230,0.003426
176,0230,0.003898
192,0230,0.004320
208,0230,0.004951
